Oceanbase_Instance_Id,Oceanbase_Instance_Name,Oceanbase_tenant,Instance_Type,vCPUs,Memory_GB,Instance_Total_Storage_GB,Engine_Version,CPU_Util,MEM_Util,DISK_Usage,Max_connections,Min_CPU_Util,Max_CPU_Util,average_CPU_Util,P95_CPU,Min_Mem_Util,Max_Mem_Util,average_Mem_Util,P95_Mem,active_session,Tags,Environment
ob2yqkpgcoxwu9,gcash_prod07,toc07,cluster,4,30,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
ob2yqkpgcoxwu9,gcash_prod07,mobilegame07,cluster,7,50,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
ob2yqkpgcoxwu9,gcash_prod07,fcdatabusmerge07,cluster,5,30,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
ob2yqkpgcoxwu9,gcash_prod07,ap_bizcif07,cluster,7,35,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
ob2yqkpgcoxwu9,gcash_prod07,ar07,cluster,4,30,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
ob2yqkpgcoxwu9,gcash_prod07,appromo07,cluster,4,30,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
ob2yqkpgcoxwu9,gcash_prod07,apfund07,cluster,2,30,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
ob2yqkpgcoxwu9,gcash_prod07,gcfs07,cluster,2,30,27500,2.2.77,0.0,12.317254320987653,67.97399999999999,1.6006172839506172,0.0,0.0,0.0,0.0,3.13,31.49,12.317254320987653,23.822499999999998,1.6783950617283951,,
ob2yppfe8jkc3k,gcash_prod05,fluxbatch05,cluster,4,30,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5185185185185186,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5450617283950616,,
ob2yppfe8jkc3k,gcash_prod05,fcdatabusmerge05,cluster,5,30,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5185185185185186,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5450617283950616,,
ob2yppfe8jkc3k,gcash_prod05,lmacis05,cluster,4,30,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5185185185185186,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5450617283950616,,
ob2yppfe8jkc3k,gcash_prod05,mobilegame05,cluster,7,50,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5185185185185186,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5430006277463904,,
ob2yppfe8jkc3k,gcash_prod05,toc05,cluster,4,30,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5185185185185186,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5430006277463904,,
ob2yppfe8jkc3k,gcash_prod05,ap_bizcif05,cluster,7,35,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5185185185185186,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5430006277463904,,
ob2yppfe8jkc3k,gcash_prod05,ar05,cluster,4,30,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5185185185185186,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5430006277463904,,
ob2yppfe8jkc3k,gcash_prod05,appromo05,cluster,4,30,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5185185185185186,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5430006277463904,,
ob2yppfe8jkc3k,gcash_prod05,apfund05,cluster,2,30,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5185185185185186,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5430006277463904,,
ob2yppfe8jkc3k,gcash_prod05,gcfs05,cluster,2,30,25500,2.2.77,0.0,12.296220987654321,69.4405,1.5191462649089769,0.0,0.0,0.0,0.0,3.11,31.23,12.296220987654321,23.330499999999997,1.5430006277463904,,
ob2yppfe8jkc3l,gcash_prod02,fluxbatch02,cluster,4,30,30000,2.2.77,0.0,11.847745134965473,69.54740677966103,1.605775266792216,0.0,0.0,0.0,0.0,2.89,28.22,11.847745134965473,23.23,1.7702448210922788,,
